id_vente,date,id_client,nom_client,region,id_produit,nom_produit,categorie,qte,prix_unitaire_Ar,remise_%,total_Ar,marge_Ar
V1637,2026-01-08,C005,Quincaillerie Diego,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,9,3200,10,25920.0,3420.0
V1638,2026-01-08,C003,Hotel Constance Nosy Be,Nosy Be,P003,Huile Ril 20L,Huile,15,98000,5,1396500.0,121500.0
V1639,2026-01-08,C001,Epicerie Amina,Antsiranana,P002,Riz Tsipala 50kg,Riz,40,130000,5,4940000.0,540000.0
V1640,2026-01-08,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V1641,2026-01-08,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,14,50000,5,665000.0,77000.0
V1642,2026-01-09,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,11,33000,0,363000.0,55000.0
V1643,2026-01-09,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,8,45000,0,360000.0,56000.0
V1644,2026-01-09,C005,Quincaillerie Diego,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,13,3200,0,41600.0,9100.0
V1645,2026-01-09,C004,Epicerie Madiro,Ambanja,P005,Sucre Blanc 1kg,Sucre,9,4000,0,36000.0,7200.0
V1646,2026-01-09,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,1,45000,5,42750.0,4750.0
V1647,2026-01-09,C004,Epicerie Madiro,Ambanja,P010,Lait Bonnet Rouge 450g,Lait,12,4500,0,54000.0,12000.0
V1648,2026-01-09,C004,Epicerie Madiro,Ambanja,P009,Lait Nido 2kg,Lait,14,78000,0,1092000.0,182000.0
V1649,2026-01-10,C006,Alimentation Ambilobe,Ambilobe,P007,Farine 25kg,Farine,10,54000,0,540000.0,90000.0
V1650,2026-01-10,C001,Epicerie Amina,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,6,30000,10,162000.0,12000.0
V1651,2026-01-10,C001,Epicerie Amina,Antsiranana,P018,Coca 1 pack 33cl,Boisson,1,15000,0,15000.0,3000.0
V1652,2026-01-10,C004,Epicerie Madiro,Ambanja,P002,Riz Tsipala 50kg,Riz,23,130000,0,2990000.0,460000.0
V1653,2026-01-10,C002,Score Jumbo,Antsiranana,P005,Sucre Blanc 1kg,Sucre,13,4000,10,46800.0,5200.0
V1654,2026-01-11,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,6,30000,0,180000.0,30000.0
V1655,2026-01-11,C004,Epicerie Madiro,Ambanja,P013,Boite Sardine 10pcs,Conserve,7,18000,0,126000.0,21000.0
V1656,2026-01-11,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,3,15000,10,40500.0,4500.0
V1657,2026-01-11,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,3,33000,5,94050.0,10050.0
V1658,2026-01-12,C004,Epicerie Madiro,Ambanja,P017,Eau Vive 1 pack 1.5L,Boisson,3,10000,10,27000.0,3000.0
V1659,2026-01-12,C002,Score Jumbo,Antsiranana,P001,Riz Maka 25kg,Riz,6,65000,0,390000.0,60000.0
V1660,2026-01-12,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,7,15000,5,99750.0,15750.0
V1661,2026-01-12,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,4,2800,0,11200.0,2400.0
V1662,2026-01-12,C003,Hotel Constance Nosy Be,Nosy Be,P005,Sucre Blanc 1kg,Sucre,5,4000,0,20000.0,4000.0
V1663,2026-01-12,C006,Alimentation Ambilobe,Ambilobe,P004,Huile Hina 5L,Huile,1,33000,10,29700.0,1700.0
V1664,2026-01-13,C004,Epicerie Madiro,Ambanja,P020,Tôles 3m galvanisées,Matériaux,13,32000,0,416000.0,91000.0
V1665,2026-01-13,C002,Score Jumbo,Antsiranana,P007,Farine 25kg,Farine,2,54000,0,108000.0,18000.0
V1666,2026-01-13,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,33,130000,5,4075500.0,445500.0
V1667,2026-01-13,C006,Alimentation Ambilobe,Ambilobe,P002,Riz Tsipala 50kg,Riz,20,130000,10,2340000.0,140000.0
V1668,2026-01-13,C001,Epicerie Amina,Antsiranana,P013,Boite Sardine 10pcs,Conserve,8,18000,0,144000.0,24000.0
V1669,2026-01-14,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,13,54000,0,702000.0,117000.0
V1670,2026-01-14,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,5,10000,0,50000.0,10000.0
V1671,2026-01-14,C006,Alimentation Ambilobe,Ambilobe,P019,Ciment Holcim 50kg,Matériaux,6,45000,5,256500.0,28500.0
V1672,2026-01-14,C005,Quincaillerie Diego,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,4,50000,0,200000.0,32000.0
V1673,2026-01-14,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,4,10000,0,40000.0,8000.0
V1674,2026-01-14,C003,Hotel Constance Nosy Be,Nosy Be,P009,Lait Nido 2kg,Lait,1,78000,5,74100.0,9100.0
V1675,2026-01-15,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,11,3800,10,37620.0,4620.0
V1676,2026-01-15,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,8,15000,0,120000.0,24000.0
V1677,2026-01-15,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,13,18000,5,222300.0,27300.0
V1678,2026-01-15,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,7,30000,0,210000.0,35000.0
V1679,2026-01-16,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,3,18000,5,51300.0,6300.0
V1680,2026-01-16,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,14,2800,0,39200.0,8400.0
V1681,2026-01-16,C003,Hotel Constance Nosy Be,Nosy Be,P005,Sucre Blanc 1kg,Sucre,13,4000,0,52000.0,10400.0
V1682,2026-01-16,C001,Epicerie Amina,Antsiranana,P018,Coca 1 pack 33cl,Boisson,7,15000,0,105000.0,21000.0
V1683,2026-01-16,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,3,10000,0,30000.0,6000.0
V1684,2026-01-16,C002,Score Jumbo,Antsiranana,P009,Lait Nido 2kg,Lait,4,78000,0,312000.0,52000.0
V1685,2026-01-16,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,15,98000,0,1470000.0,195000.0
V1686,2026-01-16,C003,Hotel Constance Nosy Be,Nosy Be,P003,Huile Ril 20L,Huile,9,98000,10,793800.0,28800.0
V1687,2026-01-16,C002,Score Jumbo,Antsiranana,P002,Riz Tsipala 50kg,Riz,22,130000,0,2860000.0,440000.0
V1688,2026-01-17,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,10,32000,0,320000.0,70000.0
V1689,2026-01-17,C001,Epicerie Amina,Antsiranana,P007,Farine 25kg,Farine,13,54000,5,666900.0,81900.0
V1690,2026-01-17,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,4,15000,0,60000.0,12000.0
V1691,2026-01-17,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,5,50000,0,250000.0,40000.0
V1692,2026-01-17,C002,Score Jumbo,Antsiranana,P007,Farine 25kg,Farine,12,54000,0,648000.0,108000.0
V1693,2026-01-17,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,15,22000,0,330000.0,60000.0
V1694,2026-01-18,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,12,32000,0,384000.0,84000.0
V1695,2026-01-18,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,9,2800,0,25200.0,5400.0
V1696,2026-01-18,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,8,18000,5,136800.0,16800.0
V1697,2026-01-19,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,5,10000,0,50000.0,10000.0
V1698,2026-01-20,C003,Hotel Constance Nosy Be,Nosy Be,P017,Eau Vive 1 pack 1.5L,Boisson,15,10000,0,150000.0,30000.0
V1699,2026-01-20,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,13,33000,10,386100.0,22100.0
V1700,2026-01-20,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,15,50000,0,750000.0,120000.0
V1701,2026-01-20,C003,Hotel Constance Nosy Be,Nosy Be,P011,Savon Nosy 1 carton,Hygiène,7,50000,0,350000.0,56000.0
V1702,2026-01-20,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,12,2800,0,33600.0,7200.0
V1703,2026-01-20,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,9,78000,5,666900.0,81900.0
V1704,2026-01-21,C005,Quincaillerie Diego,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,5,30000,0,150000.0,25000.0
V1705,2026-01-21,C002,Score Jumbo,Antsiranana,P011,Savon Nosy 1 carton,Hygiène,4,50000,0,200000.0,32000.0
V1706,2026-01-21,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,8,2800,5,21280.0,3680.0
V1707,2026-01-22,C006,Alimentation Ambilobe,Ambilobe,P011,Savon Nosy 1 carton,Hygiène,5,50000,0,250000.0,40000.0
V1708,2026-01-22,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,8,22000,0,176000.0,32000.0
V1709,2026-01-22,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,3,10000,0,30000.0,6000.0
V1710,2026-01-22,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,8,15000,0,120000.0,24000.0
V1711,2026-01-22,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,38,130000,0,4940000.0,760000.0
V1712,2026-01-22,C001,Epicerie Amina,Antsiranana,P002,Riz Tsipala 50kg,Riz,5,130000,0,650000.0,100000.0
V1713,2026-01-23,C002,Score Jumbo,Antsiranana,P008,Farine 1kg,Farine,2,2800,10,5040.0,640.0
V1714,2026-01-23,C002,Score Jumbo,Antsiranana,P001,Riz Maka 25kg,Riz,18,65000,5,1111500.0,121500.0
V1715,2026-01-24,C004,Epicerie Madiro,Ambanja,P012,Omo 1kg,Hygiène,1,10000,5,9500.0,1500.0
V1716,2026-01-24,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,15,32000,0,480000.0,105000.0
V1717,2026-01-24,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,1,22000,0,22000.0,4000.0
V1718,2026-01-25,C005,Quincaillerie Diego,Antsiranana,P018,Coca 1 pack 33cl,Boisson,7,15000,0,105000.0,21000.0
V1719,2026-01-25,C001,Epicerie Amina,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,12,10000,0,120000.0,24000.0
V1720,2026-01-25,C005,Quincaillerie Diego,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,1,4500,5,4275.0,775.0
V1721,2026-01-25,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,13,30000,0,390000.0,65000.0
V1722,2026-01-25,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,9,33000,0,297000.0,45000.0
V1723,2026-01-26,C002,Score Jumbo,Antsiranana,P007,Farine 25kg,Farine,10,54000,5,513000.0,63000.0
V1724,2026-01-26,C003,Hotel Constance Nosy Be,Nosy Be,P012,Omo 1kg,Hygiène,5,10000,0,50000.0,10000.0
V1725,2026-01-26,C001,Epicerie Amina,Antsiranana,P012,Omo 1kg,Hygiène,7,10000,0,70000.0,14000.0
V1726,2026-01-27,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,12,2800,0,33600.0,7200.0
V1727,2026-01-27,C003,Hotel Constance Nosy Be,Nosy Be,P003,Huile Ril 20L,Huile,11,98000,10,970200.0,35200.0
V1728,2026-01-27,C001,Epicerie Amina,Antsiranana,P003,Huile Ril 20L,Huile,7,98000,0,686000.0,91000.0
V1729,2026-01-27,C004,Epicerie Madiro,Ambanja,P018,Coca 1 pack 33cl,Boisson,8,15000,0,120000.0,24000.0
V1730,2026-01-28,C006,Alimentation Ambilobe,Ambilobe,P001,Riz Maka 25kg,Riz,15,65000,0,975000.0,150000.0
V1731,2026-01-28,C004,Epicerie Madiro,Ambanja,P014,Tomate concentrée 1 carton,Conserve,11,30000,0,330000.0,55000.0
V1732,2026-01-28,C005,Quincaillerie Diego,Antsiranana,P004,Huile Hina 5L,Huile,15,33000,5,470250.0,50250.0
V1733,2026-01-28,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,4,2800,10,10080.0,1280.0
V1734,2026-01-28,C005,Quincaillerie Diego,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,5,22000,0,110000.0,20000.0
V1735,2026-01-29,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,15,78000,5,1111500.0,136500.0
V1736,2026-01-29,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,16,130000,0,2080000.0,320000.0
V1737,2026-01-29,C001,Epicerie Amina,Antsiranana,P007,Farine 25kg,Farine,10,54000,0,540000.0,90000.0
V1738,2026-01-29,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,15,18000,0,270000.0,45000.0
V1739,2026-01-29,C003,Hotel Constance Nosy Be,Nosy Be,P006,Sucre Roux 1kg,Sucre,10,3800,0,38000.0,8000.0
V1740,2026-01-29,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,11,18000,5,188100.0,23100.0
V1741,2026-01-30,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,13,18000,10,210600.0,15600.0
V1742,2026-01-30,C002,Score Jumbo,Antsiranana,P003,Huile Ril 20L,Huile,9,98000,10,793800.0,28800.0
V1743,2026-01-30,C003,Hotel Constance Nosy Be,Nosy Be,P002,Riz Tsipala 50kg,Riz,11,130000,0,1430000.0,220000.0
V1744,2026-01-31,C002,Score Jumbo,Antsiranana,P003,Huile Ril 20L,Huile,6,98000,5,558600.0,48600.0
V1745,2026-01-31,C005,Quincaillerie Diego,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,7,32000,0,224000.0,49000.0
V1746,2026-01-31,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,13,78000,0,1014000.0,169000.0
V1747,2026-02-01,C004,Epicerie Madiro,Ambanja,P008,Farine 1kg,Farine,6,2800,5,15960.0,2760.0
V1748,2026-02-01,C004,Epicerie Madiro,Ambanja,P014,Tomate concentrée 1 carton,Conserve,3,30000,10,81000.0,6000.0
V1749,2026-02-01,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,2,18000,5,34200.0,4200.0
V1750,2026-02-01,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,12,2800,0,33600.0,7200.0
V1751,2026-02-02,C001,Epicerie Amina,Antsiranana,P009,Lait Nido 2kg,Lait,3,78000,0,234000.0,39000.0
V1752,2026-02-02,C006,Alimentation Ambilobe,Ambilobe,P005,Sucre Blanc 1kg,Sucre,12,4000,0,48000.0,9600.0
V1753,2026-02-02,C003,Hotel Constance Nosy Be,Nosy Be,P012,Omo 1kg,Hygiène,2,10000,0,20000.0,4000.0
V1754,2026-02-02,C001,Epicerie Amina,Antsiranana,P010,Lait Bonnet Rouge 450g,Lait,8,4500,0,36000.0,8000.0
V1755,2026-02-02,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,3,33000,0,99000.0,15000.0
V1756,2026-02-03,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,8,30000,5,228000.0,28000.0
V1757,2026-02-03,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,7,10000,0,70000.0,14000.0
V1758,2026-02-03,C001,Epicerie Amina,Antsiranana,P003,Huile Ril 20L,Huile,6,98000,5,558600.0,48600.0
V1759,2026-02-03,C001,Epicerie Amina,Antsiranana,P020,Tôles 3m galvanisées,Matériaux,10,32000,0,320000.0,70000.0
V1760,2026-02-04,C004,Epicerie Madiro,Ambanja,P001,Riz Maka 25kg,Riz,23,65000,0,1495000.0,230000.0
V1761,2026-02-04,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,12,98000,5,1117200.0,97200.0
V1762,2026-02-05,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V1763,2026-02-05,C006,Alimentation Ambilobe,Ambilobe,P013,Boite Sardine 10pcs,Conserve,3,18000,0,54000.0,9000.0
V1764,2026-02-05,C003,Hotel Constance Nosy Be,Nosy Be,P010,Lait Bonnet Rouge 450g,Lait,5,4500,0,22500.0,5000.0
V1765,2026-02-05,C002,Score Jumbo,Antsiranana,P003,Huile Ril 20L,Huile,3,98000,0,294000.0,39000.0
V1766,2026-02-05,C003,Hotel Constance Nosy Be,Nosy Be,P014,Tomate concentrée 1 carton,Conserve,5,30000,0,150000.0,25000.0
V1767,2026-02-05,C001,Epicerie Amina,Antsiranana,P012,Omo 1kg,Hygiène,5,10000,0,50000.0,10000.0
V1768,2026-02-06,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,10,22000,5,209000.0,29000.0
V1769,2026-02-06,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,2,3200,0,6400.0,1400.0
V1770,2026-02-06,C003,Hotel Constance Nosy Be,Nosy Be,P001,Riz Maka 25kg,Riz,30,65000,0,1950000.0,300000.0
V1771,2026-02-06,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,13,18000,0,234000.0,39000.0
V1772,2026-02-06,C004,Epicerie Madiro,Ambanja,P011,Savon Nosy 1 carton,Hygiène,7,50000,10,315000.0,21000.0
V1773,2026-02-06,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,5,4000,0,20000.0,4000.0
V1774,2026-02-07,C005,Quincaillerie Diego,Antsiranana,P007,Farine 25kg,Farine,8,54000,0,432000.0,72000.0
V1775,2026-02-07,C002,Score Jumbo,Antsiranana,P013,Boite Sardine 10pcs,Conserve,6,18000,0,108000.0,18000.0
V1776,2026-02-07,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,10,22000,0,220000.0,40000.0
V1777,2026-02-07,C003,Hotel Constance Nosy Be,Nosy Be,P013,Boite Sardine 10pcs,Conserve,5,18000,0,90000.0,15000.0
V1778,2026-02-07,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,15,33000,5,470250.0,50250.0
V1779,2026-02-07,C002,Score Jumbo,Antsiranana,P019,Ciment Holcim 50kg,Matériaux,9,45000,0,405000.0,63000.0
V1780,2026-02-07,C006,Alimentation Ambilobe,Ambilobe,P018,Coca 1 pack 33cl,Boisson,1,15000,10,13500.0,1500.0
V1781,2026-02-07,C004,Epicerie Madiro,Ambanja,P007,Farine 25kg,Farine,8,54000,0,432000.0,72000.0
V1782,2026-02-08,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,14,98000,0,1372000.0,182000.0
V1783,2026-02-09,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,3,22000,10,59400.0,5400.0
V1784,2026-02-09,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,5,2800,10,12600.0,1600.0
V1785,2026-02-09,C002,Score Jumbo,Antsiranana,P014,Tomate concentrée 1 carton,Conserve,13,30000,0,390000.0,65000.0
V1786,2026-02-09,C001,Epicerie Amina,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,0,32000.0,7000.0
V1787,2026-02-09,C005,Quincaillerie Diego,Antsiranana,P013,Boite Sardine 10pcs,Conserve,9,18000,5,153900.0,18900.0
V1788,2026-02-09,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,9,30000,0,270000.0,45000.0
V1789,2026-02-10,C003,Hotel Constance Nosy Be,Nosy Be,P018,Coca 1 pack 33cl,Boisson,10,15000,10,135000.0,15000.0
V1790,2026-02-10,C001,Epicerie Amina,Antsiranana,P004,Huile Hina 5L,Huile,13,33000,0,429000.0,65000.0
V1791,2026-02-11,C006,Alimentation Ambilobe,Ambilobe,P012,Omo 1kg,Hygiène,3,10000,10,27000.0,3000.0
V1792,2026-02-11,C005,Quincaillerie Diego,Antsiranana,P002,Riz Tsipala 50kg,Riz,30,130000,0,3900000.0,600000.0
V1793,2026-02-11,C004,Epicerie Madiro,Ambanja,P004,Huile Hina 5L,Huile,1,33000,0,33000.0,5000.0
V1794,2026-02-11,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,9,2800,10,22680.0,2880.0
V1795,2026-02-11,C005,Quincaillerie Diego,Antsiranana,P018,Coca 1 pack 33cl,Boisson,10,15000,10,135000.0,15000.0
V1796,2026-02-12,C005,Quincaillerie Diego,Antsiranana,P008,Farine 1kg,Farine,8,2800,0,22400.0,4800.0
V1797,2026-02-12,C004,Epicerie Madiro,Ambanja,P015,Pâtes Spaghetti 500g,Pâtes,13,3200,10,37440.0,4940.0
V1798,2026-02-13,C005,Quincaillerie Diego,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,3,10000,0,30000.0,6000.0
V1799,2026-02-13,C001,Epicerie Amina,Antsiranana,P016,Biscuit Gold 1 carton,Biscuit,2,22000,0,44000.0,8000.0
V1800,2026-02-13,C004,Epicerie Madiro,Ambanja,P003,Huile Ril 20L,Huile,2,98000,10,176400.0,6400.0
V1801,2026-02-13,C002,Score Jumbo,Antsiranana,P012,Omo 1kg,Hygiène,5,10000,0,50000.0,10000.0
V1802,2026-02-13,C004,Epicerie Madiro,Ambanja,P007,Farine 25kg,Farine,9,54000,0,486000.0,81000.0
V1803,2026-02-13,C003,Hotel Constance Nosy Be,Nosy Be,P016,Biscuit Gold 1 carton,Biscuit,2,22000,0,44000.0,8000.0
V1804,2026-02-14,C006,Alimentation Ambilobe,Ambilobe,P015,Pâtes Spaghetti 500g,Pâtes,6,3200,0,19200.0,4200.0
V1805,2026-02-14,C003,Hotel Constance Nosy Be,Nosy Be,P002,Riz Tsipala 50kg,Riz,12,130000,0,1560000.0,240000.0
V1806,2026-02-14,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,11,33000,0,363000.0,55000.0
V1807,2026-02-14,C006,Alimentation Ambilobe,Ambilobe,P008,Farine 1kg,Farine,9,2800,0,25200.0,5400.0
V1808,2026-02-15,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,6,3800,5,21660.0,3660.0
V1809,2026-02-15,C004,Epicerie Madiro,Ambanja,P015,Pâtes Spaghetti 500g,Pâtes,4,3200,0,12800.0,2800.0
V1810,2026-02-15,C006,Alimentation Ambilobe,Ambilobe,P006,Sucre Roux 1kg,Sucre,3,3800,10,10260.0,1260.0
V1811,2026-02-16,C006,Alimentation Ambilobe,Ambilobe,P014,Tomate concentrée 1 carton,Conserve,7,30000,0,210000.0,35000.0
V1812,2026-02-16,C006,Alimentation Ambilobe,Ambilobe,P020,Tôles 3m galvanisées,Matériaux,15,32000,0,480000.0,105000.0
V1813,2026-02-16,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,7,45000,0,315000.0,49000.0
V1814,2026-02-16,C001,Epicerie Amina,Antsiranana,P007,Farine 25kg,Farine,4,54000,0,216000.0,36000.0
V1815,2026-02-16,C006,Alimentation Ambilobe,Ambilobe,P003,Huile Ril 20L,Huile,10,98000,0,980000.0,130000.0
V1816,2026-02-17,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,6,3800,0,22800.0,4800.0
V1817,2026-02-17,C002,Score Jumbo,Antsiranana,P015,Pâtes Spaghetti 500g,Pâtes,2,3200,0,6400.0,1400.0
V1818,2026-02-17,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,9,22000,10,178200.0,16200.0
V1819,2026-02-17,C003,Hotel Constance Nosy Be,Nosy Be,P020,Tôles 3m galvanisées,Matériaux,7,32000,5,212800.0,37800.0
V1820,2026-02-17,C004,Epicerie Madiro,Ambanja,P019,Ciment Holcim 50kg,Matériaux,2,45000,0,90000.0,14000.0
V1821,2026-02-17,C003,Hotel Constance Nosy Be,Nosy Be,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,0,32000.0,7000.0
V1822,2026-02-18,C006,Alimentation Ambilobe,Ambilobe,P010,Lait Bonnet Rouge 450g,Lait,15,4500,5,64125.0,11625.0
V1823,2026-02-18,C005,Quincaillerie Diego,Antsiranana,P003,Huile Ril 20L,Huile,11,98000,0,1078000.0,143000.0
V1824,2026-02-18,C003,Hotel Constance Nosy Be,Nosy Be,P004,Huile Hina 5L,Huile,4,33000,0,132000.0,20000.0
V1825,2026-02-19,C001,Epicerie Amina,Antsiranana,P006,Sucre Roux 1kg,Sucre,6,3800,10,20520.0,2520.0
V1826,2026-02-19,C002,Score Jumbo,Antsiranana,P017,Eau Vive 1 pack 1.5L,Boisson,7,10000,0,70000.0,14000.0
V1827,2026-02-19,C005,Quincaillerie Diego,Antsiranana,P005,Sucre Blanc 1kg,Sucre,10,4000,0,40000.0,8000.0
V1828,2026-02-19,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,8,3800,10,27360.0,3360.0
V1829,2026-02-20,C005,Quincaillerie Diego,Antsiranana,P006,Sucre Roux 1kg,Sucre,9,3800,0,34200.0,7200.0
V1830,2026-02-20,C004,Epicerie Madiro,Ambanja,P010,Lait Bonnet Rouge 450g,Lait,3,4500,0,13500.0,3000.0
V1831,2026-02-20,C003,Hotel Constance Nosy Be,Nosy Be,P015,Pâtes Spaghetti 500g,Pâtes,10,3200,0,32000.0,7000.0
V1832,2026-02-20,C003,Hotel Constance Nosy Be,Nosy Be,P001,Riz Maka 25kg,Riz,36,65000,0,2340000.0,360000.0
V1833,2026-02-20,C002,Score Jumbo,Antsiranana,P013,Boite Sardine 10pcs,Conserve,9,18000,5,153900.0,18900.0
V1834,2026-02-20,C006,Alimentation Ambilobe,Ambilobe,P016,Biscuit Gold 1 carton,Biscuit,7,22000,10,138600.0,12600.0
V1835,2026-02-20,C004,Epicerie Madiro,Ambanja,P014,Tomate concentrée 1 carton,Conserve,12,30000,0,360000.0,60000.0
V1836,2026-02-20,C004,Epicerie Madiro,Ambanja,P006,Sucre Roux 1kg,Sucre,2,3800,5,7220.0,1220.0
V1837,2026-02-21,C001,Epicerie Amina,Antsiranana,P008,Farine 1kg,Farine,5,2800,0,14000.0,3000.0
V1838,2026-02-21,C003,Hotel Constance Nosy Be,Nosy Be,P008,Farine 1kg,Farine,9,2800,0,25200.0,5400.0
